id, repo, followersCommunity, forksCommunity, followersParticipation, forksParticipation
thewoolleyman, 16, 15, 1, 0.9657931969009397, 0.9107735579915408
oggy, 16, 15, 1, 0.9069445353288192, 0.8452425879638079
JosephPecoraro, 16, 53, 109, 0.96579319690094, 0.8867089842091602
jivey, 16, 15, -1, 0.9040683177747757, -1
ryanb, 16, 15, 1, 0.8472899114741308, 0.7638854573089353
codeodor, 16, 15, 119, 0.0, 0.9394484165597582
stevenharman, 16, 9, 128, 0.0, 0.9337545336081952
tomstuart, 16, 15, 1, 0.0, 0.0
homakov, 16, 15, -1, 0.0, -1
jeroenvandijk, 16, -1, 1, -1, 0.8910073585183762
bdewater, 16, 15, 1, 0.0, 0.7902962524808473
anildigital, 16, 15, 1, 0.6677781089497874, 0.0
btoews, 16, 15, 1, 1.0, 0.0
bquorning, 16, 15, 1, 0.9411511814879283, 0.7719229124531923
dlee, 16, -1, 1, -1, 0.9337545336081952
bensie, 16, 15, 1, 0.8612662312035491, 0.9337545336081952
kmcphillips, 16, 15, 1, 0.9108684187322135, 0.8928361473864008
lawrencepit, 16, 15, 1, 1.0, 0.9337545336081952
rodzyn, 16, 15, -1, 0.9581920187829347, -1
rajinder-yadav, 16, -1, 109, -1, 0.7453690021916679
willbryant, 16, -1, 1, -1, 0.8865040815410419
yskkin, 16, 15, 257, 0.6707268225778693, 0.8127990222598267
alpaca-tc, 16, 15, 1, 0.8550529242545608, 0.8361052579614777
asanghi, 16, 15, 1, 0.8728356931088737, 0.93109122686111
akaspick, 16, -1, -1, -1, -1
anniecodes, 16, -1, -1, -1, -1
ashiksp, 16, -1, 1, -1, 0.9068895985322258
brenogazzola, 16, 15, -1, 0.879625557850114, -1
deivid-rodriguez, 16, 15, 1, 0.9392531950993286, 0.870916856346426
eliotsykes, 16, 15, 1, 0.0, 0.8109921774867529
fredwu, 16, 15, 1, 0.9268939231679387, 0.8411978493700865
iainbeeston, 16, 26, 1, 1.0, 0.8283874579242991
kassio, 16, 15, 332, 0.7832387028190977, 0.0
larskanis, 16, 15, 1, 0.0, 0.883342582973798
MarkMT, 16, -1, -1, -1, -1
nateberkopec, 16, 15, 1, 0.9048771912933372, 0.7923509616938466
nvasilevski, 16, -1, 1, -1, 0.8798090183956793
orhantoy, 16, -1, 1, -1, 0.9337545336081952
rwz, 16, 15, 1, 0.8994572449183263, 0.8346324872671764
peterzhu2118, 16, 15, -1, 1.0, -1
rtlechow, 16, 15, 1, 0.902968768420754, 0.7924139238775689
mcfiredrill, 16, 15, 1, 0.8448241525035223, 0.9127845942928955
akihiro17, 16, 15, 1, 0.8115431777002579, 0.8735218868048901
whiteboardmonk, 16, 15, -1, 0.8519181529915284, -1
Envek, 16, 15, 1, 0.8157260614635335, 0.8409881594848521
frodsan, 16, 15, 1, 0.9365177599549172, 0.9013678322995834
lexmag, 16, 15, 1, 1.0, 0.0
andrehjr, 16, 15, 1, 0.8092830894254309, 0.7924139238775689
andhapp, 16, 15, -1, 0.9828179339446355, -1
ccarruitero, 16, -1, 1, -1, 0.9337545336081952
egilburg, 16, -1, -1, -1, -1
razielgn, 16, 15, -1, 0.0, -1
csshsh, 16, 15, -1, 0.876578722912742, -1
DefV, 16, -1, 1, -1, 0.9285316225535942
jaredbeck, 16, 15, 1, 0.8648468871017531, 0.7718850038867695
javiervidal, 16, 15, -1, 0.8796255578501142, -1
iamvery, 16, 15, 128, 0.9657931969009397, 0.9529542418975532
jeffkreeftmeijer, 16, 15, 1, 0.0, 0.8345267455318397
krekoten, 16, 15, 1, 0.8611141837092, 0.9999999999999997
lugray, 16, -1, 1, -1, 0.8961585325450423
MMSequeira, 16, -1, -1, -1, -1
michaelklishin, 16, 15, 63, 1.0, 0.0
nixterrimus, 16, -1, 52, -1, 0.8020681655101649
NARKOZ, 16, 15, 107, 0.9281852486429104, 0.9999999999999997
ptoomey3, 16, 15, 1, 0.0, 0.8794168564359431
sunny, 16, 15, 1, 0.9720231141690532, 0.8410737856233745
sivsushruth, 16, 15, 1, 0.7534621144212387, 0.8635169297727932
alexeymuranov, 16, -1, -1, -1, -1
alindeman, 16, 15, 1, 0.9657931969009397, 0.858074025325431
aripollak, 16, -1, -1, -1, -1
dalibor, 16, 15, 1, 0.9243814253189693, 0.8218319850288106
dgeb, 16, 15, 1, 0.0, 0.9337545336081952
dillonwelch, 16, -1, -1, -1, -1
george-carlin, 16, -1, -1, -1, -1
itsWill, 16, 15, -1, 0.7422242988497335, -1
joliss, 16, 15, 105, 0.0, 0.7972799401672775
FotoVerite, 16, 53, 330, 0.9518086383390859, 0.9666320794692136
blowmage, 16, 15, 1, 0.8519181529915282, 0.840520573769965
exviva, 16, 15, 1, 0.9365177599549172, 0.853251548827538
roramirez, 16, 59, 250, 1.0, 0.8118175937671408
sj26, 16, 15, 1, 1.0, 0.8333654580317753
shouichi, 16, -1, -1, -1, -1
waseem, 16, 15, 1, 0.9129645991596739, 0.9337545336081948
assain, 16, 15, 7, 0.8297048516321515, 0.9529542418975532
abhishekjain16, 16, 15, -1, 0.9246398306569625, -1
notalex, 16, 15, -1, 1.0, -1
eregon, 16, 15, 1, 0.8450900725951427, 0.8436034877735444
connorshea, 16, 15, 121, 0.9518086383390859, 0.9529542418975532
DouweM, 16, 15, 1, 1.0, 0.9127845942928958
gramos, 16, -1, -1, -1, -1
jcoleman, 16, 15, 1, 0.0, 0.8244805876624588
ceritium, 16, 15, 1, 0.8984956152033428, 0.8646852019244013
schuetzm, 16, -1, -1, -1, -1
h-lame, 16, 15, 1, 0.0, 0.9999999999999997
myronmarston, 16, 15, 1, 0.9281852486429104, 0.9068895985322254
hone, 16, 15, 1, 0.96579319690094, 0.847036765983876
tomafro, 16, 15, 1, 0.0, 0.8976660810046408
pwnall, 16, 132, 1, 0.0, 0.8865040815410419
wvanbergen, 16, 15, 1, 0.9181957255598592, 0.0
rspeicher, 16, 15, 107, 0.8776767338705336, 0.9529542418975532
adomokos, 16, 53, 1, 0.9518086383390859, 0.0
brooksreese, 16, -1, -1, -1, -1
carsonmcdonald, 48, 15, -1, 0.6254161818612405, -1
headius, 16, 15, 1, 0.0, 0.8680001467102172
cmeiklejohn, 16, 15, 1, 0.9369241963461437, 0.8623186796357587
cldwalker, 144, 15, 1, 0.0, 0.8670189273213113
jiripospisil, 16, 53, 129, 0.938021757327698, 0.9069508512588673
malclocke, 16, -1, 1, -1, 0.8278244554421702
swistak, 16, -1, 1, -1, 0.9337545336081952
jhoeller, 32, 60, -1, 0.0, -1
rstoyanchev, 32, 60, 130, 0.0, 0.8322774714121326
sbrannen, 32, 60, 130, 0.924381425318969, 0.9529542418975532
poutsma, 32, 60, 130, 0.0, 0.0
snicoll, 32, 60, 130, 0.0, 0.8630861667286809
cbeams, 32, 60, 130, 0.0, 0.0
sdeleuze, 32, 60, 130, 1.0, 0.8530638839006413
bclozel, 32, 60, 130, 0.9142701908785164, 0.8336792182469215
philwebb, 32, 60, 130, 0.9713375312275139, 0.8094277016510062
aclement, 32, 60, 130, 0.0, 0.8460418508541204
izeye, 32, 60, -1, 0.9289853553475412, -1
dsyer, 32, 60, 130, 0.9518086383390859, 0.8206458028882836
rwinch, 32, 60, 130, 0.0, 0.8310257475438334
spring-builds, 32, 67, -1, 0.0, -1
stsypanov, 32, 60, -1, 0.0, -1
wilkinsona, 32, 60, 130, 0.0, 0.8369530554634307
markfisher, 32, 60, 130, 0.0, 0.8596729720388724
violetagg, 32, 60, 130, 0.0, 0.8865040815410419
chenqimiao, 32, 62, 132, 0.9213251439036323, 0.9999999999999997
nebhale, 32, 60, 130, 0.0, 0.829009502764439
igor-suhorukov, 32, 60, -1, 0.9336172121291959, -1
odrotbohm, 32, 60, 130, 0.9264360170189032, 0.829666783736323
hrybs, 32, -1, -1, -1, -1
marschall, 32, 60, 342, 0.0, 0.0
nkjackzhang, 32, -1, 257, -1, 0.9999999999999997
ramnivas, 32, 63, 130, 0.0, 0.0
kazuki43zoo, 32, 60, 130, 0.9518086383390859, 0.8540201953211125
marcwrobel, 32, -1, -1, -1, -1
cdupuis, 32, 60, -1, 0.0, -1
dreis2211, 32, 60, -1, 0.0, -1
diguage, 32, 60, 112, 0.8450555314208068, 0.8735964940657103
mdeinum, 32, 60, 131, 0.0, 0.9999999999999997
vpavic, 32, 60, 130, 0.0, 0.0
mp911de, 32, 60, 130, 0.9295016998700711, 0.8349878375598644
tekul, 32, 63, -1, 1.0, -1
sslavic, 32, -1, 1, -1, 0.9529542418975532
Buzzardo, 32, -1, 130, -1, 0.8922515633173783
quaff, 32, -1, 131, -1, 0.9529542418975532
jeremyg484, 32, 60, 130, 0.0, 0.0
hyeonisism, 32, 60, 130, 0.9411511814879288, 0.9191362745468151
garyrussell, 32, 60, 130, 0.0, 0.830359670945137
XenoAmess, 32, 60, -1, 0.9415401903222866, -1
larsgrefer, 32, 60, 134, 0.0, 0.9529542418975532
candrews, 32, -1, 341, -1, 0.9529542418975535
kamilszymanski, 32, -1, 130, -1, 0.9059085881135015
beamerblvd, 32, 60, -1, 1.0, -1
spring-operator, 32, -1, 130, -1, 0.8688771859957227
eddumelendez, 32, 60, 130, 0.9366770201465494, 0.0
xixingya, 32, 60, -1, 1.0, -1
rupertw, 32, 60, -1, 0.9657931969009397, -1
GungnirLaevatain, 32, 62, -1, 0.9176019398405689, -1
dmak, 32, -1, -1, -1, -1
drumonii, 32, -1, 130, -1, 0.9191362745468151
jprinet, 32, -1, -1, -1, -1
PascalSchumacher, 32, 75, 132, 0.0, 0.9999999999999997
ttddyy, 32, 60, 130, 0.8992693057643236, 0.9529542418975528
wonwoo, 32, 60, 130, 0.9304945596219881, 0.8349878375598644
bijukunjummen, 32, 60, 130, 0.9029687684207544, 0.814910288291343
Rebwon, 32, 60, -1, 0.8777768525070389, -1
KangZhiDong, 32, 60, 109, 0.8673393268767595, 0.9529542418975532
Drezir, 32, -1, -1, -1, -1
neetkee, 32, 60, -1, 0.9605576024039812, -1
LinkedList, 32, -1, -1, -1, -1
alex-krav, 32, 15, -1, 0.8546549827407645, -1
making, 32, 60, 130, 0.9757469672809881, 0.8186424655362732
soldierkam, 32, 60, -1, 1.0, -1
stonio, 32, -1, 140, -1, 0.9999999999999997
gregturn, 32, 60, 130, 0.9001285234322125, 0.7967532147370329
ielatif, 32, 60, -1, 0.9384585815502916, -1
cac03, 32, 60, -1, 1.0, -1
WellsYuu, 32, -1, -1, -1, -1
michael-simons, 32, 60, 130, 0.9129877892003493, 0.9394484165597582
wyhasany, 32, -1, 130, -1, 0.9059085881135015
evpaassen, 32, -1, -1, -1, -1
EzequielB, 32, -1, -1, -1, -1
KingBuzzer, 32, -1, -1, -1, -1
ghale, 32, -1, -1, -1, -1
Xaerxess, 32, -1, 50, -1, 0.9999999999999997
L00kian, 32, -1, -1, -1, -1
jmnarloch, 32, 60, 132, 0.902264628043699, 1.0
koenpunt, 96, 15, 109, 0.7776240917900765, 0.8711098191807655
gorisanson, 32, 80, -1, 0.0, -1
mhawrylczak, 32, -1, 130, -1, 0.9999999999999997
mikesir87, 32, 17, -1, 0.0, -1
mhalbritter, 32, 60, 130, 0.9295443073393513, 0.8075403948382385
mustafau, 32, 60, -1, 0.9322159844722596, -1
napstr, 32, 60, -1, 0.9475415139232242, -1
runningcode, 32, -1, 132, -1, 0.9999999999999997
OlgaMaciaszek, 32, 60, 130, 0.0, 0.9337545336081952
QBNemo, 32, -1, -1, -1, -1
royclarkson, 32, 60, 130, 0.8597760779050672, 0.8123014931859325
benelog, 32, 60, 346, 0.96579319690094, 0.0
scottfrederick, 32, 61, 130, 0.0, 0.0
cprayer, 32, 60, -1, 0.8965889499798125, -1
venilnoronha, 32, 60, -1, 0.9657931969009397, -1
encircled, 32, -1, -1, -1, -1
YooInKeun, 32, 25, 135, 0.9459671244382039, 0.9529542418975532
missingdays, 32, -1, 132, -1, 0.9999999999999997
sokomishalov, 32, 60, -1, 0.9581920187829349, -1
0xflotus, 32, 53, 136, 0.5346794940852897, 0.7135391670932791
ascopes, 32, -1, 342, -1, 0.9999999999999997
kosmaty, 32, -1, -1, -1, -1
vikeychen, 32, -1, -1, -1, -1
hengyunabc, 32, 64, -1, 0.0, -1
lonre, 32, 15, 130, 0.8019236981873977, 0.8865040815410419
aemruli, 32, 60, -1, 1.0, -1
aantono, 32, 60, -1, 0.8939823569557532, -1
panchenko, 32, -1, -1, -1, -1
yursha, 32, -1, -1, -1, -1
aahlenst, 32, -1, -1, -1, -1
neiser, 32, 60, 130, 0.9108684187322135, 0.9529542418975532
crewmanmud, 32, -1, -1, -1, -1
arend-von-reinersdorff, 32, 66, -1, 0.9657931969009397, -1
acogoluegnes, 32, -1, 130, -1, 0.829009502764439
brianhartung, 32, -1, -1, -1, -1
danielfernandez, 32, 60, 130, 1.0, 0.8776654623548256
dharrigan, 32, -1, -1, -1, -1
grimreaper, 32, -1, 132, -1, 0.9191362745468151
ericbottard, 32, 60, 130, 0.0, 0.8851956031491707
lee-garden, 32, 25, 135, 0.9411511814879283, 0.9529542418975532
nertzy, 32, 15, 1, 0.8785250419567585, 0.9297991927619504
eltociear, 18144, -1, 206, -1, 0.8908739871316663
janm399, 32, 60, -1, 0.0, -1
JanStureNielsen, 32, -1, 130, -1, 0.8196756558510632
kicktipp, 32, -1, -1, -1, -1
jasssonpet, 32, -1, -1, -1, -1
jjank, 32, -1, -1, -1, -1
johnlinp, 32, 60, 70, 1.0, 0.9999999999999997
jupiterhub, 32, -1, -1, -1, -1
bananayong, 32, 60, -1, 0.9249082655355034, -1
MarioAriasC, 32, -1, 349, -1, 0.8961585325450423
markhobson, 32, -1, -1, -1, -1
malkusch, 32, 19, 257, 0.0, 0.9999999999999997
matsev, 32, -1, 130, -1, 0.8961585325450423
mhewedy, 32, 60, -1, 0.8607568575882574, -1
OLPMO, 32, -1, 99, -1, 0.9999999999999997
uthark, 32, -1, 1, -1, 0.7941757865675999
parviz-93, 32, 60, -1, 1.0, -1
kilink, 32, 21, -1, 0.9129645991596744, -1
phanikandula, 32, -1, -1, -1, -1
kashike, 32, -1, -1, -1, -1
Shredder121, 32, 65, 139, 0.9315864460891132, 0.0
korektur, 32, -1, -1, -1, -1
xak2000, 32, -1, -1, -1, -1
smaldini, 32, 60, 130, 0.9757469672809881, 0.8894848468982551
rognan, 32, 53, -1, 0.9315864460891132, -1
CaptainAye, 32, -1, -1, -1, -1
nurkiewicz, 32, 60, 130, 0.0, 0.6660939893396929
VasylTretiakov, 32, -1, -1, -1, -1
yrodiere, 32, -1, -1, -1, -1
AbstractCoderX, 32, -1, -1, -1, -1
christophejan, 32, 67, -1, 1.0, -1
denisgalaybo, 32, -1, -1, -1, -1
1993heqiang, 32, 53, -1, 0.7889047501371551, -1
jbotuck, 32, -1, -1, -1, -1
springmonster, 32, 68, 130, 0.9657931969009397, 0.9529542418975532
limo520, 32, -1, -1, -1, -1
nealshan, 32, -1, -1, -1, -1
qxo, 32, -1, 343, -1, 0.9529542418975532
sokrato, 32, 60, -1, 0.9137688117939269, -1
yilianhuaixiao, 32, -1, -1, -1, -1
Youmoo, 32, 60, -1, 0.7769559996220344, -1
antkorwin, 32, 60, -1, 0.8723361661216082, -1
clemp6r, 32, -1, -1, -1, -1
GreenRecycleBin, 32, 15, -1, 0.9151165377296492, -1
dimitrisli, 32, 60, -1, 0.9289853553475415, -1
ydh6226, 32, 25, -1, 0.9411511814879283, -1
akarnokd, 32, 60, 130, 0.0, 0.0
FlorianKirmaier, 32, -1, 344, -1, 0.9999999999999997
Hanope, 32, -1, -1, -1, -1
hantsy, 32, 60, 130, 0.9202576162781612, 0.8694727603508254
foxwoods, 32, -1, -1, -1, -1
johnktims, 32, 65, 139, 0.9275556579138265, 0.9999999999999997
ledoyen, 32, 60, -1, 1.0, -1
lukas-krecan, 32, -1, 341, -1, 0.9999999999999997
djechelon, 32, -1, -1, -1, -1
aksh1618, 32, -1, -1, -1, -1
Abdullah8006, 32, 60, 140, 0.7468068924024622, 0.9999999999999997
asaikali, 32, -1, -1, -1, -1
adrianbob, 32, -1, -1, -1, -1
adriancole, 32, -1, -1, -1, -1
hackerwins, 32, 77, -1, 0.0, -1
rinorium, 32, -1, -1, -1, -1
lxbzmy, 32, -1, 19, -1, 0.9529542418975532
theHacker, 32, -1, -1, -1, -1
roamingthings, 32, 60, 130, 0.8398601528350209, 0.7762143161712172
AlexejTimonin, 32, -1, -1, -1, -1
echoAlexey, 32, 60, -1, 0.8597760779050672, -1
alexey-anufriev, 32, -1, -1, -1, -1
mureinik, 32, -1, 100, -1, 0.9999999999999997
ameyjadiye, 32, 60, -1, 0.8550448285741556, -1
aspan, 32, -1, -1, -1, -1
killaitis, 32, -1, -1, -1, -1
AndreasVolkmann, 32, 60, -1, 0.9107211702419132, -1
rewolf, 32, -1, -1, -1, -1
drewtul, 32, -1, -1, -1, -1
awoodbury, 32, -1, -1, -1, -1
andreykaipov, 32, -1, -1, -1, -1
andrey4623, 32, -1, -1, -1, -1
akryvtsun, 32, 60, -1, 0.9080008271456685, -1
aleskiewicz, 32, 60, -1, 0.8866155692698352, -1
aaguilera, 32, 60, -1, 1.0, -1
anthonyraymond, 32, -1, -1, -1, -1
arey, 32, -1, -1, -1, -1
neanton, 32, -1, 257, -1, 0.6573827088253439
lyxell, 32, -1, -1, -1, -1
AntonLGVS, 32, -1, -1, -1, -1
avbentem, 32, -1, -1, -1, -1
artembilan, 32, 60, 130, 1.0, 0.8441829243731285
ArtsiomCh, 32, -1, -1, -1, -1
boahc077, 32, -1, 109, -1, 0.847739351672472
yoshikawaa, 32, -1, -1, -1, -1
Axzial, 32, 60, -1, 1.0, -1
pokab, 32, -1, -1, -1, -1
baot, 32, -1, -1, -1, -1
Beca-se, 32, -1, -1, -1, -1
ben-manes, 32, 60, 132, 0.0, 0.0
berniegp, 32, -1, -1, -1, -1
bytekoder, 32, 60, -1, 0.9411511814879283, -1
bianjp, 32, -1, -1, -1, -1
BFergerson, 32, -1, -1, -1, -1
bwestrich, 32, -1, 345, -1, 0.9529542418975535
bperryhuston, 32, 15, -1, 0.0, -1
xyloman, 32, -1, 130, -1, 0.8865040815410419
BryceYangS, 32, -1, 346, -1, 0.9999999999999997
bougar, 32, -1, -1, -1, -1
cadimmek, 32, -1, -1, -1, -1
carterkozak, 32, -1, 132, -1, 0.9999999999999997
chanhyeong, 32, 60, -1, 0.898299713573796, -1
yuhangbin, 32, 60, -1, 1.0, -1
chendy560, 32, -1, -1, -1, -1
Chexpir, 32, -1, 347, -1, 0.9529542418975532
pukkaone, 32, -1, -1, -1, -1
geordiecoder, 32, -1, -1, -1, -1
Cikey, 32, -1, -1, -1, -1
sp00m, 32, -1, -1, -1, -1
CodeInDreams, 32, -1, -1, -1, -1
linbaiye, 32, 60, -1, 0.9489258476993816, -1
origoni, 32, 60, 130, 0.0, 0.8075403948382385
DamianChlod, 32, -1, -1, -1, -1
dalbani, 32, -1, -1, -1, -1
kiftio, 32, 60, -1, 0.0, -1
knittl, 32, -1, -1, -1, -1
verydapeng, 32, 61, -1, 1.0, -1
mebigfatguy, 32, -1, -1, -1, -1
dbrimley, 32, -1, -1, -1, -1
dharaburda, 32, -1, -1, -1, -1
dharkness, 32, 0, 257, 0.9119968301095867, 0.9999999999999993
dgtombs, 32, -1, -1, -1, -1
dekelpilli, 32, -1, -1, -1, -1
deline, 32, -1, -1, -1, -1
deki, 32, -1, 130, -1, 0.8349878375598644
Deycoesr, 32, -1, -1, -1, -1
diegocastro, 32, 19, 271, 0.5110229918055187, 0.8396635392618345
dregimbal, 32, -1, -1, -1, -1
di72nn, 32, -1, -1, -1, -1
nosan, 32, -1, -1, -1, -1
Dridi, 32, -1, -1, -1, -1
dmitry87, 32, -1, -1, -1, -1
eiiches, 32, 21, -1, 0.0, -1
khannedy, 32, 20, -1, 0.0, -1
echatman, 32, -1, -1, -1, -1
eas5, 32, -1, 24, -1, 0.9666320794692136
ericdahl, 32, -1, -1, -1, -1
edeandrea, 32, 60, 130, 0.9999999999999998, 0.0
erichelgeson, 32, 69, 141, 1.0, 0.9999999999999997
EricHetti, 32, -1, -1, -1, -1
ejain, 32, -1, -1, -1, -1
epabst, 32, -1, 130, -1, 0.8075403948382385
luontola, 32, 60, 1, 0.0, 0.0
kobaeugenea, 32, -1, -1, -1, -1
fsgonz, 32, 19, -1, 0.9243814253189693, -1
fabriziocucci, 32, -1, -1, -1, -1
fededonna, 32, -1, -1, -1, -1
felixbarny, 32, -1, -1, -1, -1
fjacobs, 32, 60, -1, 0.9480018647012433, -1
filiphr, 32, 60, 133, 0.0, 0.9999999999999997
floftar, 32, -1, -1, -1, -1
fkomauli, 32, -1, -1, -1, -1
JiangTChen, 32, 68, -1, 0.9657931969009397, -1
maverick1601, 32, 60, 130, 0.8597760779050672, 0.0
facewindu, 32, -1, 134, -1, 0.9529542418975532
Frederick888, 32, 15, 249, 0.822480388849394, 0.8961585325450427
GabiAxel, 32, -1, -1, -1, -1
tempredirect, 32, 15, 104, 1.0, 0.9529542418975532
GatinMI, 32, -1, -1, -1, -1
gaurav9822, 32, 60, -1, 0.875883979127385, -1
grimsa, 32, -1, -1, -1, -1
gushev, 32, -1, -1, -1, -1
gcuisinier, 32, 60, -1, 0.9122648187842136, -1
elgleidson, 32, -1, -1, -1, -1
GrahamLea, 32, 60, -1, 0.904877191293337, -1
GrantFleming, 32, -1, -1, -1, -1
GuiRitter, 32, -1, -1, -1, -1
terminux, 32, -1, -1, -1, -1
gurpiarbassi, 32, -1, 130, -1, 0.7762143161712172
Gyllsdorff, 32, -1, -1, -1, -1
hannesss81, 32, -1, -1, -1, -1
ocadaruma, 32, 15, -1, 0.0, -1
haisi, 32, 60, -1, 0.8597760779050672, -1
HejiaHo, 32, 60, -1, 0.8769314205743834, -1
hpoettker, 32, -1, -1, -1, -1
honnix, 32, -1, 348, -1, 0.6044378836400618
Hronom, 32, -1, -1, -1, -1
HubertWo, 32, -1, -1, -1, -1
KENNYSOFT, 32, -1, 341, -1, 0.9529542418975532
nuance-iain, 32, -1, -1, -1, -1
ianbrandt, 32, -1, -1, -1, -1
icha024, 32, 60, 140, 0.9358267321267556, 1.0
imanushin, 32, -1, -1, -1, -1
igormukhin, 32, 66, 130, 1.0, 0.829009502764439
ikempf, 32, -1, 349, -1, 0.9529542418975532
ivd-git, 32, -1, -1, -1, -1
Inmord, 32, -1, -1, -1, -1
sakuna63, 32, -1, -1, -1, -1
bedla, 32, 60, -1, 1.0, -1
JacobASeverson, 32, 60, 345, 0.8930758227669223, 0.0
JanespenCerpus, 32, -1, -1, -1, -1
jvalkeal, 32, 60, 130, 0.9518086383390859, 0.0
litpho, 32, -1, -1, -1, -1
jeffnelson, 32, -1, 130, -1, 0.8694727603508254
jjohannes, 32, 60, -1, 0.0, -1
jensdietrich, 32, -1, -1, -1, -1
schauder, 32, 60, 130, 0.938021757327698, 0.8734966738496306
glqdlt, 32, 60, -1, 0.9703395285831711, -1
JeremyLWright, 32, 60, -1, 0.8597760779050672, -1
jKiler, 32, -1, -1, -1, -1
urangurang, 32, 52, -1, 0.9036174859314325, -1
joshiste, 32, -1, 130, -1, 0.9191362745468151
jo2, 32, -1, -1, -1, -1
fj, 32, 45, 109, 1.0, 0.7453690021916679
jtigger, 32, 15, 350, 0.9657931969009397, 0.0
pivotaljohn, 32, -1, 350, -1, 1.0
jonathanborenstein, 32, -1, -1, -1, -1
jbduncan, 32, 60, -1, 0.9322159844722596, -1
jorgheymans, 32, -1, -1, -1, -1
jzheaux, 32, 60, 130, 0.0, 0.8349878375598647
jking-roar, 32, -1, -1, -1, -1
joshlong, 32, 60, 130, 0.9317526043028933, 0.8392301182516694
theevangelista, 32, 53, -1, 0.9233740968830766, -1
yepapa, 32, 60, -1, 0.9152243761375372, -1
sjh836, 32, 60, -1, 1.0, -1
Xantier, 32, 26, 142, 0.0, 0.8190330609843051
kihyuk-sung, 32, -1, -1, -1, -1
ksokol, 32, -1, 367, -1, 0.0
overmindx, 32, -1, -1, -1, -1
jkatada, 32, -1, -1, -1, -1
KateVasovski, 32, -1, -1, -1, -1
seratch, 32, 15, 344, 0.9480018647012433, 0.0
kazuki-ma, 32, 60, -1, 1.0, -1
keik, 32, 53, -1, 0.9720231141690532, -1
kenzo-spaulding, 32, -1, -1, -1, -1
ketan, 32, 60, 1, 0.0, 0.7066058461328222
kevin0x90, 32, 19, -1, 1.0, -1
yuezk, 32, 53, -1, 0.8655815439647871, -1
kimsaabyepedersen, 32, -1, -1, -1, -1
gavvvr, 32, 60, -1, 0.9387883523318926, -1
konrad-kaminski, 32, -1, -1, -1, -1
petrukhnov, 32, -1, -1, -1, -1
Koooooo-7, 32, 60, -1, 0.8478187921830642, -1
kdvolder, 32, -1, 130, -1, 0.8160510383356682
NESOY, 32, 60, -1, 0.9091408753302069, -1
hojak99, 32, 134, -1, 0.9243814253189693, -1
kylec32, 32, -1, -1, -1, -1
juchanei, 32, -1, -1, -1, -1
jlaber, 32, -1, -1, -1, -1
lfarmer, 32, -1, -1, -1, -1
leeseojune53, 32, -1, -1, -1, -1
zhoulifu, 32, -1, 109, -1, 0.8349878375598644
LucasManto, 32, -1, -1, -1, -1
kryger, 32, 60, -1, 1.0, -1
maciejwalkowiak, 32, 60, 133, 0.8621282596527484, 0.0
MaciejZiarko, 32, -1, -1, -1, -1
MaksimKoniukhov, 32, -1, -1, -1, -1
manish-in-java, 32, -1, -1, -1, -1
mmustaquim, 32, -1, 351, -1, 0.9999999999999997
marcphilipp, 32, 60, 134, 0.9322159844722596, 0.9529542418975532
platan, 32, 119, 63, 0.933939025279348, 0.9332641850097045
marcokrikke, 32, -1, -1, -1, -1
mariusneo, 32, 60, -1, 0.9446151115174458, -1
mariusz-jasinski, 32, -1, -1, -1, -1
mchesney-insight, 32, -1, -1, -1, -1
kamilmysliwiec, 64, 72, 155, 0.0, 0.0
renovate-bot, 192, -1, 352, -1, 0.8572601915840814
Tony133, 64, 72, 138, 0.7931643070826699, 0.9059085881135012
mkaufmaner, 64, 71, 66, 0.9314290941973, 0.7000402080547143
micalevisk, 64, 72, 143, 0.8187102231988949, 0.9666320794692136
jmcdo29, 64, 72, 138, 0.7973085831685952, 0.9666320794692136
BrunnerLivio, 64, 72, 145, 0.6590670255581388, 0.0
thiagomini, 64, 72, -1, 0.8896825793634853, -1
jbpionnier, 64, 53, -1, 0.8655815439647871, -1
johnbiundo, 64, 72, 145, 1.0, 0.9999999999999997
tonyhallett, 64, -1, 369, -1, 0.0
anton-alation, 64, 71, -1, 0.8833952936814599, -1
Geass1000, 64, -1, -1, -1, -1
AlariCode, 64, -1, -1, -1, -1
cschroeter, 64, -1, -1, -1, -1
michaelyali, 64, 72, -1, 0.7181330299591533, -1
Ayzrian, 64, -1, -1, -1, -1
wbhob, 64, -1, 353, -1, 0.9999999999999997
Upperfoot, 64, -1, 5, -1, 0.6086257157449537
tolgap, 64, 72, -1, 0.8942073566344826, -1
cojack, 64, -1, -1, -1, -1
guiruiz, 64, 21, -1, 0.7942158158488977, -1
MarkPieszak, 64, 72, 148, 0.8248555850040259, 0.4614002852729333
christianallred, 64, -1, -1, -1, -1
DanielRuf, 320, 53, 103, 0.0, 0.0
davidschuette, 64, -1, -1, -1, -1
krzkaczor, 64, 53, 146, 0.8867503330149216, 0.9999999999999997
galesky, 64, -1, -1, -1, -1
zailic, 64, -1, -1, -1, -1
sjkummer, 64, -1, -1, -1, -1
Hexenon, 64, 71, 138, 0.0, 0.0
Flusinerd, 64, -1, -1, -1, -1
jonahsnider, 64, 60, 226, 0.6686003590960786, 0.0
hongyiweiwu, 64, -1, -1, -1, -1
ZanMinKian, 64, 72, -1, 0.8312159590169984, -1
gperdomor, 64, 72, 226, 1.0, 0.9999999999999997
